company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
CAPRICCIOLI CONSULTANCY LTD,17319410,active,ltd,,,2026-07-04,,2026-07-04,[70229],66 Paul Street London United Kingdom EC2A 4NA,,,
UK DRMITSUI MEDIA CO LTD,17319415,active,ltd,,,2026-07-04,,2026-07-04,[47910],Unit 347 48 Waterside Heights London United Kingdom E16 2GP,,,
MINA BAGIOTA & CO. LTD,17319421,active,ltd,,,2026-07-04,,2026-07-04,[58190, 70210, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
DAVI ADVISORY LTD,17319486,active,ltd,,,2026-07-04,,2026-07-04,[79909],66 Paul Street London United Kingdom EC2A 4NA,,,
ALFA SPORTS LTD,17319483,active,ltd,,,2026-07-04,,2026-07-04,[32300],45 Hoppers Road Winchmore Hill London United Kingdom N21 3LN,,,
LNB5 PROPERTIES LIMITED,17319485,active,ltd,,,2026-07-04,,2026-07-04,[68100, 68209, 68320],Vpc Accountants Harrow England HA1 1BQ,,,
VAULTIST LTD,17319478,active,ltd,,,2026-07-04,,2026-07-04,[43220, 68209],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
LRT HOMES LTD,17319480,active,ltd,,,2026-07-04,,2026-07-04,[68100],112 Princes Park Avenue London England NW11 0JX,,,
IOTA AI LABS LTD,17319470,active,ltd,,,2026-07-04,,2026-07-04,[62012, 62020, 62090, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
MEEKAHADE LTD,17319493,active,ltd,,,2026-07-04,,2026-07-04,[68310],66 Paul Street London United Kingdom EC2A 4NA,meekahade.com,,Likely
MASTERMELT GROUP HOLDINGS LTD,17319492,active,ltd,,,2026-07-04,,2026-07-04,[64209],2 Leman Street London United Kingdom E1W 9US,mastermeltgroup.com,,Likely
BETTER MINDS HEALTH LTD,17319555,active,ltd,,,2026-07-04,,2026-07-04,[86900],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
PUDDINGCATS LTD,17319544,active,ltd,,,2026-07-04,,2026-07-04,[47910],20 Wenlock Road London England N1 7GU,,,
MRWARDROBES LTD,17319553,active,ltd,,,2026-07-04,,2026-07-04,[43220, 43320, 43341],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
CLEANNEST PROPERTY SERVICES LTD,17319577,active,ltd,,,2026-07-04,,2026-07-04,[81210, 81222],20 Wenlock Road London England N1 7GU,,,
SELLO LABS LTD,17319613,active,ltd,,,2026-07-04,,2026-07-04,[62012, 62090, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ,sello.bio,support@sello.bio,Confirmed
EVERVALE HOLDINGS LTD,17319611,active,ltd,,,2026-07-04,,2026-07-04,[68209],Suite Ra01 195-197 Wood Street London United Kingdom E17 3NU,,,
ELECTRO-MAN ELECTRICIANS LTD,17319632,active,ltd,,,2026-07-04,,2026-07-04,[43210],24 Blake Road London United Kingdom N11 2AE,electro-man.co.uk,,Likely
ORO DE ESPANA LIMITED,17319689,active,ltd,,,2026-07-04,,2026-07-04,[46170],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
PORTFOLIO FIDUCIARY SERVICES LIMITED,17319684,active,ltd,,,2026-07-04,,2026-07-04,[70221],Capital London United Kingdom EC1V 2NX,,,
ANKAFLARE LTD,17319673,active,ltd,,,2026-07-04,,2026-07-04,[61900, 62012, 62020, 63120],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
HORIZON CREDIT ADVISORY LTD,17319781,active,ltd,,,2026-07-04,,2026-07-04,[62020, 70229],124 City Road London United Kingdom EC1V 2NX,,,
BESCOBY ASSOCIATES LIMITED,17319767,active,ltd,,,2026-07-04,,2026-07-04,[80300],Churchill House London England NW4 4DJ,,,
IDA SOLUTIONS & PARTNERS LTD,17319850,active,ltd,,,2026-07-04,,2026-07-04,[62012, 82990],167-169 Great Portland Street London England W1W 5PF,,,
PRIME IT LTD,17319839,active,ltd,,,2026-07-04,,2026-07-04,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
CLASSIC ISLAMIC STORE LIMITED,17319828,active,ltd,,,2026-07-04,,2026-07-04,[47750, 47910],35 Green Street London England E7 8DA,,,
FLUXO SOLUTIONS LTD,17319879,active,ltd,,,2026-07-04,,2026-07-04,[46140, 46180, 70229, 71122],128 City Road London United Kingdom EC1V 2NX,,,
GJO&PARTNERS LTD,17319883,active,ltd,,,2026-07-04,,2026-07-04,[62012, 62020, 70229, 85590],128 City Road London United Kingdom EC1V 2NX,,,
BITGIFT LTD,17319898,active,ltd,,,2026-07-04,,2026-07-04,[47190, 47990],167-169 Great Portland Street London England W1W 5PF,,,
SCENTIVO LTD,17319895,active,ltd,,,2026-07-04,,2026-07-04,[47910],Flat 32 The Tanneries London England E15 3JZ,,,
SOLON CORPORATE FINANCE LTD,17320026,active,ltd,,,2026-07-04,,2026-07-04,[70229],124-128 City Road London United Kingdom EC1V 2NX,soloncorporate.com,,Confirmed
OLPHORIA TTS LIMITED,17320024,active,ltd,,,2026-07-04,,2026-07-04,[20420],124 City Road London United Kingdom EC1V 2NX,,,
LEADMAP DATA TECHNOLOGIES LTD,17320093,active,ltd,,,2026-07-04,,2026-07-04,[63110],66 Paul Street London England EC2A 4NA,,,
AETRYX LTD,17320081,active,ltd,,,2026-07-04,,2026-07-04,[47910, 62012, 62020, 74100],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
TORCREST FIRE & SECURITY LTD,17320150,active,ltd,,,2026-07-04,,2026-07-04,[80200],66 Paul Street London United Kingdom EC2A 4NA,torcrestfs.co.uk,,Confirmed
BAETYL LTD,17320129,active,ltd,,,2026-07-04,,2026-07-04,[64209],Flat 1, 62 Regents Park Road London United Kingdom NW1 7SX,,,
ROB SHEAD MARKETING & SOCIALS LTD,17320162,active,ltd,,,2026-07-04,,2026-07-04,[73110],167-169 Great Portland Street 5th Floor London United Kingdom W1W 5PF,,,
RD PEOPLE CONSULTING LTD,17320170,active,ltd,,,2026-07-04,,2026-07-04,[78300],12 Buckleigh Way London England SE19 2PZ,,,
UPPERCLASS SECURITY LIMITED,17320160,active,ltd,,,2026-07-04,,2026-07-04,[80100, 82990],Suite A 4-6 Canfield Place London England NW6 3BT,,,
ASTC SERVICES LTD,17320216,active,ltd,,,2026-07-04,,2026-07-04,[46740, 46900, 47910],27 Old Gloucester Street London United Kingdom WC1N 3AX,,,
ATELIER ASPIRED FINISH LTD,17320203,active,ltd,,,2026-07-04,,2026-07-04,[43310, 43341],184 Mitcham Road London England SW17 9NJ,atelierfinish.co.uk,,Confirmed
SUGE MODELS LTD,17320192,active,ltd,,,2026-07-04,,2026-07-04,[78200],Suite Ra01 195-197 Wood Street London United Kingdom E17 3NU,,,
REC POD PARTY LTD,17320206,active,ltd,,,2026-07-04,,2026-07-04,[90030],Flat 1, 59 Wimpole Street London United Kingdom W1G 8AF,,,
AMIR UK HOLDINGS LTD,17320197,active,ltd,,,2026-07-04,,2026-07-04,[68100],66 Paul Street London England EC2A 4NA,,,
THEBENCH LTD,17320249,active,ltd,,,2026-07-04,,2026-07-04,[62090, 78109],66 Paul Street London England EC2A 4NA,,,
THE CELLAR LINE LIMITED,17320257,active,ltd,,,2026-07-04,,2026-07-04,[11050, 46342, 47250, 56302],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
NUTRIZO UK LTD,17320290,active,ltd,,,2026-07-04,,2026-07-04,[41100, 41202, 64910, 68100],163 Herne Hill London United Kingdom SE24 9LR,,,
FANDATION LIMITED,17320303,active,ltd,,,2026-07-04,,2026-07-04,[62090],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
TASTE OF HOME BY MJ LTD,17320307,active,ltd,,,2026-07-04,,2026-07-04,[56102, 56103, 56210, 56290],27 Old Gloucester Street London United Kingdom WC1N 3AX,,,
BARDIC LIMITED,17320360,active,ltd,,,2026-07-04,,2026-07-04,[72190],29 Charles Street London England W1J 5DT,,,
SOLUTION ADVERTISING & DESIGN LTD,17320359,active,ltd,,,2026-07-04,,2026-07-04,[59112, 62012, 73110, 74100],17 Green Lanes London England N16 9BS,,,
SMARTSAN FOODS LTD,17320368,active,ltd,,,2026-07-04,,2026-07-04,[46342, 46390, 47110, 47910],Unit 3b Berol House London United Kingdom N17 9LJ,,,
MAINPORTAPP LTD,17320349,active,ltd,,,2026-07-04,,2026-07-04,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
OTORONCARS LTD,17320414,active,ltd,,,2026-07-04,,2026-07-04,[47910],Siu Offices, London United Kingdom E1 5NF,otoroncars.com,,Likely
WEBFLOW'D LTD,17320438,active,ltd,,,2026-07-04,,2026-07-04,[62012],Flat 85 Casterbridge Abbey Road London England NW6 4DR,,,
JOY KISS UK LTD,17320458,active,ltd,,,2026-07-04,,2026-07-04,[47910],74 Lancaster Road London England E17 6AJ,,,
ONLY VYENA LIMITED,17320480,active,ltd,,,2026-07-04,,2026-07-04,[47710, 47820],66 Paul Street London United Kingdom EC2A 4NA,,,
LIBERTY FORTUNE LTD,17320489,active,ltd,,,2026-07-04,,2026-07-04,[47710],32 St. Lukes Road London England W11 1DJ,,,
DANUBE CONNECT LTD,17320549,active,ltd,,,2026-07-04,,2026-07-04,[47910],678 London Road High Wycombe England HP11 1HA,,,
DANFEV TRANSPORT LTD,17320633,active,ltd,,,2026-07-04,,2026-07-04,[49410],523a Commercial Road London England E1 0HQ,,,
CHARTHOUSE DEVELOPMENTS LTD,17320728,active,ltd,,,2026-07-05,,2026-07-05,[41100, 68100],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
ALDERSTONE PROPERTIES LIMITED,17320722,active,ltd,,,2026-07-05,,2026-07-05,[68100, 68209],20 Wenlock Road London England N1 7GU,,,
TRAFFORD PROPERTY MANAGEMENT LTD,17320749,active,ltd,,,2026-07-05,,2026-07-05,[68209, 68320],20 Wenlock Road London England N1 7GU,traffordpropertymanagement.co.uk,,Likely
ROUTIX LTD,17320762,active,ltd,,,2026-07-05,,2026-07-05,[62012, 62020, 63110],1st Floor 124 Cleveland Street London United Kingdom W1T 6PG,,,
SOUTHGATE ENTERTAINMENT LIMITED,17320776,active,ltd,,,2026-07-05,,2026-07-05,[59200],Third Floor Crown House London, England N14 5BP,,,
CAMILLERI CONSTRUCTION GROUP LTD,17320864,active,ltd,,,2026-07-05,,2026-07-05,[41100, 41202],Siu Offices Unit A1017 4-6 Greatorex Street London United Kingdom E1 5NF,,,
HEATSHIELD SERVICES LTD,17320855,active,ltd,,,2026-07-05,,2026-07-05,[95220],128 City Road London United Kingdom EC1V 2NX,,,
BARUCH COMFORT CARE LTD,17320869,active,ltd,,,2026-07-05,,2026-07-05,[86900],2 Lowth Road London England SE5 9EZ,,,
FLY WORLD INTERNATIONAL LTD,17320945,active,ltd,,,2026-07-05,,2026-07-05,[79110],Office 19385 182-184 High Street North London United Kingdom E6 2JA,,,
AGENTICFUSIONLABS LTD,17320944,active,ltd,,,2026-07-05,,2026-07-05,[72190],Flat 8, Mayfield House London United Kingdom SW2 1LD,,,
SSC INTEGRATED SERVICES LTD,17320937,active,ltd,,,2026-07-05,,2026-07-05,[81210, 81299, 98000],16 Avenue Road London England N15 5JH,,,
INDEPENDENT REAL STATE LTD,17320913,active,ltd,,,2026-07-05,,2026-07-05,[68100, 68201],Siu Offices Unit A1018 4-6 Greatorex Street London United Kingdom E1 5NF,,,
FAMU LTD,17320923,active,ltd,,,2026-07-05,,2026-07-05,[47910],Suite 11003 5 Brayford Square London United Kingdom E1 0SG,,,
STEAMIFY CARPET CARE LTD,17321035,active,ltd,,,2026-07-05,,2026-07-05,[81222],20 Wenlock Road London England N1 7GU,,,
ODNL PROPERTY LTD,17321040,active,ltd,,,2026-07-05,,2026-07-05,[68209],4th Floor Office London England W1B 4HB,,,
YANAR EYEWEAR LTD,17321028,active,ltd,,,2026-07-05,,2026-07-05,[47910],167-169 Great Portland Street London United Kingdom W1W 5PF,,,
AYATA WORKS LIMITED,17321012,active,ltd,,,2026-07-05,,2026-07-05,[59200, 90010, 90020],Suite 10980 5 Brayford Square London United Kingdom E1 0SG,,,
WE CURATE LTD,17321112,active,ltd,,,2026-07-05,,2026-07-05,[73110],213 City Road London United Kingdom EC1V 1JN,,,
JL COMMERCIAL PROPERTY LIMITED,17321107,active,ltd,,,2026-07-05,,2026-07-05,[68100, 68209],27 Old Gloucester Street London United Kingdom WC1N 3AX,,,
NOBLA LTD,17321194,active,ltd,,,2026-07-05,,2026-07-05,[58290, 62012],66 Paul Street London United Kingdom EC2A 4NA,,,
LEGAL DISPUTES UK LIMITED,17321196,active,ltd,,,2026-07-05,,2026-07-05,[69109, 70229, 82990],66 Paul Street London England EC2A 4NA,,,
MARQUE HOUSE PUBLISHING LTD,17321178,active,ltd,,,2026-07-05,,2026-07-05,[58142],5 Brayford Square London United Kingdom E1 0SG,,,
GRINGOTT LTD,17321185,active,ltd,,,2026-07-05,,2026-07-05,[10840, 47290, 47910],5 Dunstan Road London United Kingdom NW11 8AG,,,
CLASSICBIKEMERCH LTD,17321186,active,ltd,,,2026-07-05,,2026-07-05,[47710],66 Paul Street London United Kingdom EC2A 4NA,,,
EARLYVOGEL LTD,17321259,active,ltd,,,2026-07-05,,2026-07-05,[62012, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
VISTO LTD,17321257,active,ltd,,,2026-07-05,,2026-07-05,[41202, 43290, 43390, 43999],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
PAIN PSYCHOLOGY CENTRE UK LTD,17321269,active,ltd,,,2026-07-05,,2026-07-05,[70229, 85590, 86900],167-169 Great Portland Street London England W1W 5PF,,,
INDIGO FLOW STUDIO LTD,17321282,active,ltd,,,2026-07-05,,2026-07-05,[59112, 59120, 62012, 74100],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
MHW PROPERTY MANAGEMENT LTD,17321248,active,ltd,,,2026-07-05,,2026-07-05,[68209],20 Wenlock Road London England N1 7GU,,,
APEX 88 LTD,17321313,active,ltd,,,2026-07-05,,2026-07-05,[43290, 43342, 43910],12a Hilgrove Road London England NW6 4TN,,,
KNOTWO LTD,17321318,active,ltd,,,2026-07-05,,2026-07-05,[62012, 74909],13 Sandra Close London United Kingdom N22 5HB,,,
BG CONSORTIUM LIMITED,17321406,active,ltd,,,2026-07-05,,2026-07-05,[63110, 72110, 86900],167-169 Great Portland Street London United Kingdom W1W 5PF,,,
CALTON PROPERTY LTD,17321437,active,ltd,,,2026-07-05,,2026-07-05,[68209],66 Paul Street London United Kingdom EC2A 4NA,,,
INVICTUS AGRICULTURE GROUP LTD,17321448,active,ltd,,,2026-07-05,,2026-07-05,[47910],124 City Road London England EC1V 2NX,,,
SAUNA BUDDY CO. LTD,17321443,active,ltd,,,2026-07-05,,2026-07-05,[47820],150 South Park Road London United Kingdom SW19 8TA,,,
SRAAN AROMATICS LIMITED,17321467,active,ltd,,,2026-07-05,,2026-07-05,[20530],117 Roslyn Road London England N15 5JB,,,
COHORT CLUB CLOTHING LTD,17321485,active,ltd,,,2026-07-05,,2026-07-05,[47710, 47910],Flat 6 Benwick Court London England SE20 7SS,,,
KLARO CONSULT LTD,17321581,active,ltd,,,2026-07-05,,2026-07-05,[62012, 62020],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
1-51 EVENT ICONS LTD,17321692,active,ltd,,,2026-07-05,,2026-07-05,[62011],66 Paul Street London United Kingdom EC2A 4NA,,,
BUZZIFY (LONDON) LIMITED,17321706,active,ltd,,,2026-07-05,,2026-07-05,[70229, 73110, 73200],139 Sturge Avenue London England E17 4LF,,,
AEY AIR CONDITIONING SERVICES LTD,17321703,active,ltd,,,2026-07-05,,2026-07-05,[43220],Flat 11 Crayford House London England SE1 4BU,,,
ENTORA LTD,17321729,active,ltd,,,2026-07-05,,2026-07-05,[47910, 62012],124-128 City Road London England EC1V 2NX,,,
GGCGULS LTD,17321735,active,ltd,,,2026-07-05,,2026-07-05,[68209],59 Overton Road London England E10 7PS,,,
MILLARRIS LTD,17321795,active,ltd,,,2026-07-06,,2026-07-06,[70229],1c Landseer Road London England N19 4JU,,,
ANONDARA LTD,17321805,active,ltd,,,2026-07-06,,2026-07-06,[56103],217 London Road Reading England RG1 3NY,,,
LAMONT WALKER ENERGY LTD,17321822,active,ltd,,,2026-07-06,,2026-07-06,[70229],167-169 Great Portland Street London England W1W 5PF,,,
CRYSTAL BUILDING GROUP LTD,17321895,active,ltd,,,2026-07-06,,2026-07-06,[81100, 81210],Flat 29, 42, Platinum House High Road London United Kingdom E18 2RG,,,
SAVORI GLOBAL LTD,17321887,active,ltd,,,2026-07-06,,2026-07-06,[20420, 46450, 47910],1 Kings Avenue Winchmore Hill United Kingdom N21 3NA,,,
MAIDA VALE TUTORS LTD,17321891,active,ltd,,,2026-07-06,,2026-07-06,[85600],13 Denbigh Street London England SW1V 2HF,,,
ROTOM NEXT LTD,17321911,active,ltd,,,2026-07-06,,2026-07-06,[47910],Suite 10993 5 Brayford Square London United Kingdom E1 0SG,,,
NETWIDE RETAIL LTD,17321926,active,ltd,,,2026-07-06,,2026-07-06,[47910],66 Paul Street London England EC2A 4NA,,,
HOLLYWOULD CO LTD,17321929,active,ltd,,,2026-07-06,,2026-07-06,[59112],7, 30 Charleville Road London United Kingdom W14 9JH,,,
BY INVITE LTD,17321972,active,ltd,,,2026-07-06,,2026-07-06,[58290],66 Paul Street London United Kingdom EC2A 4NA,,,
RHYTHM AND COMPASS LIMITED,17322066,active,ltd,,,2026-07-06,,2026-07-06,[58110, 58190, 86220],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
RM TRANSPORT LTD,17322044,active,ltd,,,2026-07-06,,2026-07-06,[49410],98 Poplar Grove London England N11 3NL,,,
AVRIO ADVANCED ENGINEERING LIMITED,17322040,active,ltd,,,2026-07-06,,2026-07-06,[71122],5 Brayford Square London England E1 0SG,,,
INCLUSION EDTECH LTD,17322073,active,ltd,,,2026-07-06,,2026-07-06,[58290, 62012, 85590, 85600],60 Tottenham Court Road London United Kingdom W1T 2EW,,,
FRACTIONAL QUEST LTD,17322105,active,ltd,,,2026-07-06,,2026-07-06,[63120],71-75 Shelton Street London United Kingdom WC2H 9JQ,fractional.quest,,Confirmed
MICHELO HOMES LTD,17322109,active,ltd,,,2026-07-06,,2026-07-06,[55900, 68100, 68209, 68320],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
LACONIC CLUB LTD,17322102,active,ltd,,,2026-07-06,,2026-07-06,[47710],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
VANVIBE COURIERS LIMITED,17322099,active,ltd,,,2026-07-06,,2026-07-06,[52290],14 Harrow Place London England E1 7DB,,,
GOMERCHANTSOLUTIONS LIMITED,17322088,active,ltd,,,2026-07-06,,2026-07-06,[73110],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
THE LAYOVER KITCHEN LTD,17322074,active,ltd,,,2026-07-06,,2026-07-06,[56102, 56103],128 City Road London United Kingdom EC1V 2NX,,,
INDUS PEARL LIMITED,17322176,active,ltd,,,2026-07-06,,2026-07-06,[46170, 46210, 46390],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
SEMIZ GLOBAL LTD,17322173,active,ltd,,,2026-07-06,,2026-07-06,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
T&T HEALTH LIMITED,17322165,active,ltd,,,2026-07-06,,2026-07-06,[86101],24 Daneswood Avenue London England SE6 2RQ,,,
LEADLOAD LTD,17322179,active,ltd,,,2026-07-06,,2026-07-06,[62020],66 Paul Street London United Kingdom EC2A 4NA,,,
HALLADEEN HOME GROUP LTD,17322250,active,ltd,,,2026-07-06,,2026-07-06,[41202],66 Paul Street London United Kingdom EC2A 4NA,,,
NEOCRETE UK LIMITED,17322234,active,ltd,,,2026-07-06,,2026-07-06,[20590],124-128 City Road London England EC1V 2NJ,,,
OUR SPOKEN ARABIC LTD,17322314,active,ltd,,,2026-07-06,,2026-07-06,[85590],66 Paul Street London United Kingdom EC2A 4NA,,,
NIXINTEL LTD,17322352,active,ltd,,,2026-07-06,,2026-07-06,[62020, 62090],128 City Road London United Kingdom EC1V 2NX,,,
TRUE HEAVEN PROPERTIES LTD,17322367,active,ltd,,,2026-07-06,,2026-07-06,[68100, 68209, 68310, 98000],21 Worland Road London England E15 4EY,,,
DEI GREEN INVESTMENT UK LIMITED,17322421,active,ltd,,,2026-07-06,,2026-07-06,[64209],Fishmongers' Chambers London United Kingdom EC4R 3AE,,,
HEAVEN GUARANTEED RENT LIMITED,17322416,active,ltd,,,2026-07-06,,2026-07-06,[68310, 68320],1356b London Road Croydon United Kingdom SW16 4DE,,,
VEXTROMIC TECH LTD,17322425,active,ltd,,,2026-07-06,,2026-07-06,[47910, 62012, 62020, 73110],128 City Road London United Kingdom EC1V 2NX,,,
PENLA LIMITED,17322423,active,ltd,,,2026-07-06,,2026-07-06,[56102],265 Muswell Hill Broadway London United Kingdom N10 1DE,,,
IAN MALE COACHING LTD,17322412,active,ltd,,,2026-07-06,,2026-07-06,[86900],203 Westcombe Hill London United Kingdom SE3 7DR,,,
BACKSTOP AI LIMITED,17322463,active,ltd,,,2026-07-06,,2026-07-06,[62012],128 City Road London United Kingdom EC1V 2NX,,,
KHK ALPHA LTD,17322518,active,ltd,,,2026-07-06,,2026-07-06,[41100],9 Appold Street London England EC2A 2AP,,,
KALESHWARA LTD,17322574,active,ltd,,,2026-07-06,,2026-07-06,[62012],12 Stonor Road London England W14 8RZ,,,
BRIGHTON FRESH CO LTD,17322575,active,ltd,,,2026-07-06,,2026-07-06,[47210],251 Galliard Road London England N9 7NR,,,
ARCORE LIMITED,17322567,active,ltd,,,2026-07-06,,2026-07-06,[77110],13 Cranston Gardens London England E4 9BG,,,
CALISPOT LTD,17322581,active,ltd,,,2026-07-06,,2026-07-06,[62012],85 Bonnington Square London England SW8 1TG,,,
KNIGHTSBRIDGE CIRCLE GROUP LTD,17322642,active,ltd,,,2026-07-06,,2026-07-06,[64209],1 Giltspur Street London United Kingdom EC1A 9DD,knightsbridgecircle.com,,Likely
BINBINVEXA LTD,17322650,active,ltd,,,2026-07-06,,2026-07-06,[47910],Unit264 Second Floor Capital House 61 Amhurst Road, London United Kingdom E8 1LL,,,
DRIFFIELD SL LIMITED,17322707,active,ltd,,,2026-07-06,,2026-07-06,[68100, 68310, 68320],48 Warwick Street London England W1B 5AW,,,
BLACK RIVER HOLDINGS LTD,17322798,active,ltd,,,2026-07-06,,2026-07-06,[64209],6 Lancaster Road London England W11 1QP,,,
IBRADJOSISKO LIMITED,17322841,active,ltd,,,2026-07-06,,2026-07-06,[62020, 62090],39 Ludgate Hill London England EC4M 7JN,,,
ABS PORTFOLIO LIMITED,17322907,active,ltd,,,2026-07-06,,2026-07-06,[64209],Flat 3 73 Sinclair Road Sinclair Road London England W14 0NR,,,
JEMADA CONSULTING LTD,17322927,active,ltd,,,2026-07-06,,2026-07-06,[70229],44 Elsynge Road London England SW18 2HN,,,
PRAMIS HEALTH LIMITED,17322985,active,ltd,,,2026-07-06,,2026-07-06,[82990],91 Wimpole Street London England W1G 0EF,,,
AURON ELITE LTD,17322984,active,ltd,,,2026-07-06,,2026-07-06,[47910],20 Wenlock Road London England N1 7GU,,,
STEPHEN DOYLE LTD,17322992,active,ltd,,,2026-07-06,,2026-07-06,[25110],66 Paul Street London United Kingdom EC2A 4NA,,,
LOTUS & BUMBLE LTD,17322987,active,ltd,,,2026-07-06,,2026-07-06,[47710, 47789],38 Maple Road London United Kingdom SE20 8HE,,,
SYNERGY CARE GROUP NW LTD,17323005,active,ltd,,,2026-07-06,,2026-07-06,[87200, 87900],Seymour Chambers Liverpool United Kingdom L3 5NW,,,
YELLE LTD,17322999,active,ltd,,,2026-07-06,,2026-07-06,[56101, 56102, 56210, 56290],5 Dupree Road London England SE7 7RR,,,
OUTCOMER LIMITED,17323030,active,ltd,,,2026-07-06,,2026-07-06,[62012],124-128 City Road London England EC1V 2NX,,,
VALAREON LTD,17317757,active,ltd,,,2026-07-03,,2026-07-03,[71129],66 Paul Street London United Kingdom EC2A 4NA,,,
THE SINNER & SAINT STUDIOS LIMITED,17317763,active,ltd,,,2026-07-03,,2026-07-03,[46160, 47710, 47910],71-75 Shelton Street London United Kingdom WC2H 9JQ,,,
THE DAILY STACK LTD,17317754,active,ltd,,,2026-07-03,,2026-07-03,[59112, 63990, 73110, 74909],20 Wenlock Road London England N1 7GU,,,
